Date;Year;Open;High;Low;Close;Adj Close;Volume;Daily Stock Return Direction;Daily Stock Return (%);Daily Trading Volume Change (%);Price Anomaly Category;Volume Anomaly Category;Strong Anomaly
12/12/2024;2024;1,605.00;1,635.00;1,585.00;1,615.00;1,538.40;62,213,000;+;0.9375;-14.7149;Normal;Normal;No
13/12/2024;2024;1,615.00;1,615.00;1,575.00;1,585.00;1,509.83;42,789,500;-;-1.8576;-31.221;Normal;Normal;No
16/12/2024;2024;1,570.00;1,585.00;1,545.00;1,560.00;1,486.01;28,443,900;-;-1.5773;-33.526;Normal;Normal;No
17/12/2024;2024;1,565.00;1,565.00;1,500.00;1,510.00;1,438.38;45,849,900;-;-3.2051;61.1941;Normal;Normal;No
18/12/2024;2024;1,510.00;1,535.00;1,495.00;1,515.00;1,443.15;25,835,100;+;0.3311;-43.6529;Normal;Normal;No
19/12/2024;2024;1,495.00;1,495.00;1,445.00;1,470.00;1,400.28;40,890,300;-;-2.9703;58.2742;Normal;Normal;No
20/12/2024;2024;1,465.00;1,475.00;1,420.00;1,420.00;1,352.65;31,468,500;-;-3.4014;-23.0417;Normal;Normal;No
23/12/2024;2024;1,425.00;1,455.00;1,425.00;1,455.00;1,385.99;31,957,000;+;2.4648;1.5523;Normal;Normal;No
24/12/2024;2024;1,460.00;1,465.00;1,435.00;1,435.00;1,366.94;19,521,500;-;-1.3746;-38.9132;Normal;Normal;No
27/12/2024;2024;1,440.00;1,535.00;1,440.00;1,525.00;1,452.67;51,044,700;+;6.2718;161.4794;Sharp Price Increase;Normal;No
30/12/2024;2024;1,525.00;1,545.00;1,490.00;1,525.00;1,452.67;42,238,300;0;0;-17.2523;Normal;Normal;No
02/01/2025;2025;1,530.00;1,560.00;1,520.00;1,545.00;1,471.72;33,508,800;+;1.3115;-20.6673;Normal;Normal;No
03/01/2025;2025;1,560.00;1,560.00;1,520.00;1,520.00;1,447.91;18,198,800;-;-1.6181;-45.6895;Normal;Normal;No
06/01/2025;2025;1,525.00;1,540.00;1,460.00;1,465.00;1,395.52;28,169,500;-;-3.6184;54.7877;Normal;Normal;No
07/01/2025;2025;1,470.00;1,480.00;1,430.00;1,435.00;1,366.94;36,008,100;-;-2.0478;27.8265;Normal;Normal;No
08/01/2025;2025;1,445.00;1,465.00;1,425.00;1,430.00;1,362.18;34,414,800;-;-0.3484;-4.4248;Normal;Normal;No
09/01/2025;2025;1,435.00;1,440.00;1,410.00;1,420.00;1,352.65;30,949,900;-;-0.6993;-10.0681;Normal;Normal;No
10/01/2025;2025;1,425.00;1,480.00;1,425.00;1,465.00;1,395.52;43,730,900;+;3.169;41.2958;Normal;Normal;No
13/01/2025;2025;1,475.00;1,495.00;1,455.00;1,480.00;1,409.81;40,835,000;+;1.0239;-6.6221;Normal;Normal;No
14/01/2025;2025;1,480.00;1,535.00;1,465.00;1,520.00;1,447.91;59,977,600;+;2.7027;46.8779;Normal;Normal;No
15/01/2025;2025;1,520.00;1,530.00;1,505.00;1,530.00;1,457.43;28,123,600;+;0.6579;-53.1098;Normal;Normal;No
16/01/2025;2025;1,535.00;1,550.00;1,510.00;1,520.00;1,447.91;32,746,500;-;-0.6536;16.4378;Normal;Normal;No
17/01/2025;2025;1,530.00;1,540.00;1,505.00;1,520.00;1,447.91;14,490,400;0;0;-55.7498;Normal;Normal;No
20/01/2025;2025;1,515.00;1,535.00;1,500.00;1,510.00;1,438.38;19,484,000;-;-0.6579;34.4614;Normal;Normal;No
21/01/2025;2025;1,510.00;1,525.00;1,500.00;1,510.00;1,438.38;22,004,000;0;0;12.9337;Normal;Normal;No
22/01/2025;2025;1,515.00;1,540.00;1,510.00;1,520.00;1,447.91;23,644,500;+;0.6623;7.4555;Normal;Normal;No
23/01/2025;2025;1,525.00;1,525.00;1,480.00;1,490.00;1,419.33;30,835,200;-;-1.9737;30.4117;Normal;Normal;No
24/01/2025;2025;1,490.00;1,505.00;1,475.00;1,490.00;1,419.33;19,564,100;0;0;-36.5527;Normal;Normal;No
30/01/2025;2025;1,490.00;1,490.00;1,385.00;1,395.00;1,328.84;92,858,400;-;-6.3758;374.6367;Sharp Price Decrease;Sharp Volume Increase;Yes
31/01/2025;2025;1,405.00;1,420.00;1,385.00;1,390.00;1,324.07;61,882,500;-;-0.3584;-33.3582;Normal;Normal;No
03/02/2025;2025;1,395.00;1,405.00;1,355.00;1,380.00;1,314.55;49,107,900;-;-0.7194;-20.6433;Normal;Normal;No
04/02/2025;2025;1,395.00;1,420.00;1,395.00;1,400.00;1,333.60;67,722,800;+;1.4493;37.9061;Normal;Normal;No
05/02/2025;2025;1,410.00;1,450.00;1,395.00;1,450.00;1,381.23;87,360,400;+;3.5714;28.997;Normal;Normal;No
06/02/2025;2025;1,450.00;1,455.00;1,385.00;1,400.00;1,333.60;60,107,000;-;-3.4483;-31.1965;Normal;Normal;No
07/02/2025;2025;1,400.00;1,435.00;1,365.00;1,430.00;1,362.18;54,097,100;+;2.1429;-9.9987;Normal;Normal;No
10/02/2025;2025;1,435.00;1,435.00;1,380.00;1,385.00;1,319.31;40,971,800;-;-3.1469;-24.2625;Normal;Normal;No
11/02/2025;2025;1,405.00;1,420.00;1,380.00;1,400.00;1,333.60;52,510,000;+;1.083;28.1613;Normal;Normal;No
12/02/2025;2025;1,405.00;1,405.00;1,380.00;1,395.00;1,328.84;33,267,100;-;-0.3571;-36.6462;Normal;Normal;No
13/02/2025;2025;1,395.00;1,470.00;1,395.00;1,470.00;1,400.28;90,550,900;+;5.3763;172.1935;Sharp Price Increase;Sharp Volume Increase;Yes
14/02/2025;2025;1,475.00;1,535.00;1,475.00;1,530.00;1,457.43;121,036,100;+;4.0816;33.6664;Normal;Normal;No
17/02/2025;2025;1,530.00;1,560.00;1,515.00;1,555.00;1,481.25;67,708,700;+;1.634;-44.0591;Normal;Normal;No
18/02/2025;2025;1,555.00;1,570.00;1,535.00;1,550.00;1,476.49;33,927,800;-;-0.3215;-49.8915;Normal;Normal;No
19/02/2025;2025;1,565.00;1,595.00;1,560.00;1,575.00;1,500.30;64,348,100;+;1.6129;89.6619;Normal;Normal;No
20/02/2025;2025;1,575.00;1,690.00;1,570.00;1,685.00;1,605.08;167,232,000;+;6.9841;159.8865;Sharp Price Increase;Normal;No
21/02/2025;2025;1,685.00;1,685.00;1,620.00;1,620.00;1,543.17;75,344,800;-;-3.8576;-54.9459;Normal;Normal;No
24/02/2025;2025;1,630.00;1,675.00;1,630.00;1,640.00;1,562.22;52,458,900;+;1.2346;-30.3749;Normal;Normal;No
25/02/2025;2025;1,650.00;1,665.00;1,600.00;1,635.00;1,557.45;60,916,100;-;-0.3049;16.1216;Normal;Normal;No
26/02/2025;2025;1,635.00;1,640.00;1,605.00;1,630.00;1,552.69;51,465,900;-;-0.3058;-15.5135;Normal;Normal;No
27/02/2025;2025;1,630.00;1,650.00;1,610.00;1,625.00;1,547.93;44,544,100;-;-0.3067;-13.4493;Normal;Normal;No
28/02/2025;2025;1,615.00;1,615.00;1,505.00;1,585.00;1,509.83;88,545,000;-;-2.4615;98.7805;Normal;Normal;No
03/03/2025;2025;1,580.00;1,610.00;1,555.00;1,585.00;1,509.83;88,386,800;0;0;-0.1787;Normal;Normal;No
04/03/2025;2025;1,595.00;1,615.00;1,530.00;1,540.00;1,466.96;45,571,400;-;-2.8391;-48.4409;Normal;Normal;No
05/03/2025;2025;1,545.00;1,630.00;1,545.00;1,620.00;1,543.17;64,897,700;+;5.1948;42.4088;Normal;Normal;No
06/03/2025;2025;1,620.00;1,645.00;1,615.00;1,625.00;1,547.93;34,278,000;+;0.3086;-47.1815;Normal;Normal;No
07/03/2025;2025;1,625.00;1,655.00;1,615.00;1,630.00;1,552.69;36,726,500;+;0.3077;7.1431;Normal;Normal;No
10/03/2025;2025;1,600.00;1,610.00;1,475.00;1,490.00;1,419.33;102,645,500;-;-8.589;179.4862;Sharp Price Decrease;Sharp Volume Increase;Yes
11/03/2025;2025;1,490.00;1,525.00;1,465.00;1,520.00;1,447.91;39,764,400;+;2.0134;-61.2605;Normal;Sharp Volume Decrease;No
12/03/2025;2025;1,545.00;1,585.00;1,530.00;1,545.00;1,471.72;66,399,100;+;1.6447;66.9813;Normal;Normal;No
13/03/2025;2025;1,550.00;1,570.00;1,520.00;1,535.00;1,462.20;47,350,400;-;-0.6472;-28.6882;Normal;Normal;No
14/03/2025;2025;1,560.00;1,615.00;1,560.00;1,590.00;1,514.59;64,294,500;+;3.5831;35.7845;Normal;Normal;No
17/03/2025;2025;1,620.00;1,690.00;1,615.00;1,655.00;1,576.51;101,971,200;+;4.0881;58.6002;Normal;Normal;No
18/03/2025;2025;1,660.00;1,670.00;1,545.00;1,635.00;1,557.45;72,950,300;-;-1.2085;-28.4599;Normal;Normal;No
19/03/2025;2025;1,640.00;1,670.00;1,620.00;1,660.00;1,581.27;60,532,100;+;1.5291;-17.0228;Normal;Normal;No
20/03/2025;2025;1,660.00;1,685.00;1,640.00;1,645.00;1,566.98;59,817,400;-;-0.9036;-1.1807;Normal;Normal;No
21/03/2025;2025;1,645.00;1,650.00;1,580.00;1,585.00;1,509.83;40,953,200;-;-3.6474;-31.5363;Normal;Normal;No
24/03/2025;2025;1,585.00;1,620.00;1,535.00;1,590.00;1,514.59;46,998,300;+;0.3155;14.761;Normal;Normal;No
25/03/2025;2025;1,595.00;1,615.00;1,555.00;1,600.00;1,524.11;24,572,800;+;0.6289;-47.7156;Normal;Normal;No
26/03/2025;2025;1,620.00;1,660.00;1,615.00;1,650.00;1,571.74;39,601,200;+;3.125;61.1587;Normal;Normal;No
27/03/2025;2025;1,650.00;1,650.00;1,610.00;1,635.00;1,557.45;32,277,300;-;-0.9091;-18.4941;Normal;Normal;No
08/04/2025;2025;1,450.00;1,480.00;1,390.00;1,400.00;1,333.60;133,964,900;-;-14.3731;315.0437;Sharp Price Decrease;Sharp Volume Increase;Yes
09/04/2025;2025;1,415.00;1,580.00;1,415.00;1,475.00;1,405.04;160,024,000;+;5.3571;19.4522;Normal;Normal;No
10/04/2025;2025;1,575.00;1,680.00;1,575.00;1,630.00;1,552.69;175,844,900;+;10.5085;9.8866;Sharp Price Increase;Normal;No
11/04/2025;2025;1,660.00;1,745.00;1,650.00;1,690.00;1,609.85;187,903,400;+;3.681;6.8575;Normal;Normal;No
14/04/2025;2025;1,740.00;1,850.00;1,740.00;1,830.00;1,743.20;190,556,900;+;8.284;1.4122;Sharp Price Increase;Normal;No
15/04/2025;2025;1,865.00;1,960.00;1,820.00;1,860.00;1,771.78;300,016,300;+;1.6393;57.4418;Normal;Normal;No
16/04/2025;2025;1,910.00;1,940.00;1,860.00;1,925.00;1,833.70;255,794,800;+;3.4946;-14.7397;Normal;Normal;No
17/04/2025;2025;1,950.00;1,970.00;1,925.00;1,945.00;1,852.75;208,479,100;+;1.039;-18.4975;Normal;Normal;No
21/04/2025;2025;1,980.00;2,090.00;1,965.00;2,090.00;1,990.87;319,927,200;+;7.455;53.4577;Sharp Price Increase;Normal;No
22/04/2025;2025;2,130.00;2,210.00;2,130.00;2,190.00;2,086.13;360,805,600;+;4.7847;12.7774;Normal;Normal;No
23/04/2025;2025;2,160.00;2,160.00;2,030.00;2,070.00;1,971.82;297,133,100;-;-5.4795;-17.6473;Sharp Price Decrease;Normal;No
24/04/2025;2025;2,110.00;2,150.00;2,090.00;2,150.00;2,048.03;252,026,600;+;3.8647;-15.1806;Normal;Normal;No
25/04/2025;2025;2,180.00;2,190.00;2,120.00;2,140.00;2,038.50;151,595,100;-;-0.4651;-39.8496;Normal;Normal;No
28/04/2025;2025;2,140.00;2,160.00;2,090.00;2,130.00;2,028.98;145,265,800;-;-0.4673;-4.1751;Normal;Normal;No
29/04/2025;2025;2,150.00;2,180.00;2,140.00;2,180.00;2,076.60;162,278,000;+;2.3474;11.7111;Normal;Normal;No
30/04/2025;2025;2,190.00;2,300.00;2,160.00;2,170.00;2,067.08;320,158,300;-;-0.4587;97.29;Normal;Normal;No
02/05/2025;2025;2,270.00;2,340.00;2,240.00;2,290.00;2,181.39;357,918,800;+;5.53;11.7943;Sharp Price Increase;Normal;No
05/05/2025;2025;2,280.00;2,340.00;2,270.00;2,320.00;2,209.96;152,617,900;+;1.31;-57.3596;Normal;Sharp Volume Decrease;No
06/05/2025;2025;2,360.00;2,540.00;2,360.00;2,540.00;2,419.53;333,198,600;+;9.4828;118.3221;Sharp Price Increase;Normal;No
07/05/2025;2025;2,560.00;2,780.00;2,550.00;2,750.00;2,619.57;617,628,300;+;8.2677;85.3634;Sharp Price Increase;Normal;No
08/05/2025;2025;2,780.00;2,860.00;2,600.00;2,610.00;2,486.21;522,454,300;-;-5.0909;-15.4096;Sharp Price Decrease;Normal;No
09/05/2025;2025;2,600.00;2,690.00;2,590.00;2,680.00;2,552.89;218,194,600;+;2.682;-58.2366;Normal;Sharp Volume Decrease;No
14/05/2025;2025;2,620.00;2,630.00;2,460.00;2,550.00;2,429.06;356,244,400;-;-4.8507;63.2691;Sharp Price Decrease;Normal;No
15/05/2025;2025;2,530.00;2,660.00;2,500.00;2,550.00;2,429.06;332,822,200;0;0;-6.5748;Normal;Normal;No
16/05/2025;2025;2,660.00;2,670.00;2,600.00;2,640.00;2,514.79;174,863,200;+;3.5294;-47.4605;Normal;Normal;No
19/05/2025;2025;2,670.00;2,730.00;2,640.00;2,720.00;2,590.99;210,292,700;+;3.0303;20.2613;Normal;Normal;No
20/05/2025;2025;2,720.00;2,740.00;2,660.00;2,730.00;2,600.52;163,229,300;+;0.3676;-22.3799;Normal;Normal;No
21/05/2025;2025;2,780.00;2,920.00;2,770.00;2,910.00;2,771.98;329,772,300;+;6.5934;102.0301;Sharp Price Increase;Normal;No
22/05/2025;2025;2,990.00;3,080.00;2,930.00;2,960.00;2,819.61;367,750,100;+;1.7182;11.5164;Normal;Normal;No
23/05/2025;2025;2,980.00;3,130.00;2,980.00;3,130.00;2,981.55;209,432,100;+;5.7432;-43.0504;Sharp Price Increase;Normal;No
26/05/2025;2025;3,170.00;3,280.00;3,030.00;3,110.00;2,962.50;305,568,000;-;-0.639;45.9031;Normal;Normal;No
27/05/2025;2025;3,110.00;3,120.00;3,010.00;3,030.00;2,886.29;193,424,600;-;-2.5723;-36.7;Normal;Normal;No
28/05/2025;2025;3,030.00;3,220.00;3,030.00;3,110.00;2,962.50;285,387,300;+;2.6403;47.5445;Normal;Normal;No
02/06/2025;2025;3,170.00;3,330.00;3,160.00;3,320.00;3,162.54;324,002,700;+;6.7524;13.5309;Sharp Price Increase;Normal;No
03/06/2025;2025;3,350.00;3,390.00;3,260.00;3,360.00;3,200.64;278,458,600;+;1.2048;-14.0567;Normal;Normal;No
04/06/2025;2025;3,400.00;3,660.00;3,390.00;3,550.00;3,381.63;422,549,000;+;5.6548;51.7457;Sharp Price Increase;Normal;No
05/06/2025;2025;3,590.00;3,620.00;3,430.00;3,450.00;3,286.37;193,549,500;-;-2.8169;-54.1948;Normal;Normal;No
10/06/2025;2025;3,350.00;3,420.00;3,230.00;3,260.00;3,105.38;437,510,400;-;-5.5072;126.0457;Sharp Price Decrease;Normal;No
11/06/2025;2025;3,260.00;3,370.00;3,210.00;3,280.00;3,124.43;237,081,700;+;0.6135;-45.8112;Normal;Normal;No
12/06/2025;2025;3,320.00;3,330.00;3,130.00;3,170.00;3,019.65;249,105,300;-;-3.3537;5.0715;Normal;Normal;No
13/06/2025;2025;3,270.00;3,340.00;3,240.00;3,300.00;3,143.48;224,736,200;+;4.1009;-9.7827;Normal;Normal;No
16/06/2025;2025;3,330.00;3,370.00;3,230.00;3,280.00;3,124.43;177,098,300;-;-0.6061;-21.1973;Normal;Normal;No
17/06/2025;2025;3,280.00;3,490.00;3,240.00;3,470.00;3,305.42;289,461,100;+;5.7927;63.4466;Sharp Price Increase;Normal;No
18/06/2025;2025;3,500.00;3,590.00;3,470.00;3,550.00;3,381.63;242,733,200;+;2.3055;-16.1431;Normal;Normal;No
19/06/2025;2025;3,560.00;3,580.00;3,300.00;3,330.00;3,172.06;230,240,300;-;-6.1972;-5.1468;Sharp Price Decrease;Normal;No
20/06/2025;2025;3,330.00;3,340.00;3,160.00;3,200.00;3,048.23;223,744,600;-;-3.9039;-2.8213;Normal;Normal;No
23/06/2025;2025;3,070.00;3,290.00;3,060.00;3,190.00;3,190.00;210,462,500;-;-0.3125;-5.9363;Normal;Normal;No
24/06/2025;2025;3,190.00;3,240.00;3,070.00;3,090.00;3,090.00;144,315,500;-;-3.1348;-31.4294;Normal;Normal;No
25/06/2025;2025;3,100.00;3,140.00;2,900.00;2,930.00;2,930.00;220,301,500;-;-5.178;52.6527;Sharp Price Decrease;Normal;No
26/06/2025;2025;2,930.00;2,970.00;2,830.00;2,940.00;2,940.00;230,140,900;+;0.3413;4.4663;Normal;Normal;No
30/06/2025;2025;2,910.00;3,070.00;2,830.00;3,040.00;3,040.00;264,452,100;+;3.4014;14.9088;Normal;Normal;No
01/07/2025;2025;3,070.00;3,100.00;3,010.00;3,070.00;3,070.00;166,923,600;+;0.9868;-36.8795;Normal;Normal;No
02/07/2025;2025;3,060.00;3,070.00;2,960.00;2,990.00;2,990.00;98,971,800;-;-2.6059;-40.7083;Normal;Normal;No
03/07/2025;2025;2,990.00;3,160.00;2,990.00;3,120.00;3,120.00;151,677,300;+;4.3478;53.253;Normal;Normal;No
04/07/2025;2025;3,120.00;3,120.00;3,000.00;3,000.00;3,000.00;159,485,200;-;-3.8462;5.1477;Normal;Normal;No
07/07/2025;2025;2,980.00;2,980.00;2,870.00;2,910.00;2,910.00;100,132,700;-;-3;-37.2151;Normal;Normal;No
08/07/2025;2025;2,950.00;2,990.00;2,900.00;2,930.00;2,930.00;114,484,400;+;0.6873;14.3327;Normal;Normal;No
09/07/2025;2025;2,940.00;2,960.00;2,880.00;2,920.00;2,920.00;97,849,400;-;-0.3413;-14.5304;Normal;Normal;No
10/07/2025;2025;2,960.00;3,070.00;2,940.00;2,990.00;2,990.00;188,109,100;+;2.3973;92.2435;Normal;Normal;No
11/07/2025;2025;3,000.00;3,020.00;2,960.00;2,990.00;2,990.00;97,432,200;0;0;-48.2044;Normal;Normal;No
14/07/2025;2025;3,030.00;3,060.00;2,960.00;3,030.00;3,030.00;170,174,900;+;1.3378;74.6598;Normal;Normal;No
15/07/2025;2025;3,030.00;3,030.00;2,960.00;3,000.00;3,000.00;77,789,300;-;-0.9901;-54.2886;Normal;Normal;No
16/07/2025;2025;2,990.00;3,010.00;2,940.00;2,990.00;2,990.00;126,818,600;-;-0.3333;63.0283;Normal;Normal;No
17/07/2025;2025;3,010.00;3,070.00;2,990.00;3,010.00;3,010.00;149,618,400;+;0.6689;17.9783;Normal;Normal;No
18/07/2025;2025;3,020.00;3,030.00;2,940.00;2,970.00;2,970.00;116,561,200;-;-1.3289;-22.0943;Normal;Normal;No
21/07/2025;2025;2,990.00;3,210.00;2,950.00;3,190.00;3,190.00;222,853,800;+;7.4074;91.1904;Sharp Price Increase;Normal;No
22/07/2025;2025;3,250.00;3,270.00;2,950.00;2,960.00;2,960.00;426,088,000;-;-7.21;91.1962;Sharp Price Decrease;Normal;No
23/07/2025;2025;3,010.00;3,040.00;2,870.00;3,040.00;3,040.00;195,644,700;+;2.7027;-54.0835;Normal;Normal;No
24/07/2025;2025;3,020.00;3,070.00;2,980.00;3,030.00;3,030.00;97,755,800;-;-0.3289;-50.034;Normal;Normal;No
25/07/2025;2025;3,040.00;3,040.00;2,950.00;2,970.00;2,970.00;61,092,600;-;-1.9802;-37.5049;Normal;Normal;No
28/07/2025;2025;2,970.00;3,030.00;2,950.00;2,970.00;2,970.00;85,126,700;0;0;39.3404;Normal;Normal;No
29/07/2025;2025;2,970.00;3,020.00;2,970.00;3,000.00;3,000.00;53,886,500;+;1.0101;-36.6985;Normal;Normal;No
30/07/2025;2025;3,010.00;3,050.00;2,970.00;2,990.00;2,990.00;58,846,000;-;-0.3333;9.2036;Normal;Normal;No
31/07/2025;2025;2,950.00;2,970.00;2,770.00;2,850.00;2,850.00;235,205,600;-;-4.6823;299.6968;Sharp Price Decrease;Sharp Volume Increase;Yes
01/08/2025;2025;2,860.00;2,920.00;2,830.00;2,880.00;2,880.00;102,024,200;+;1.0526;-56.6234;Normal;Normal;No
04/08/2025;2025;2,920.00;2,970.00;2,890.00;2,910.00;2,910.00;75,538,900;+;1.0417;-25.9598;Normal;Normal;No
05/08/2025;2025;2,930.00;3,050.00;2,910.00;2,940.00;2,940.00;151,094,800;+;1.0309;100.0225;Normal;Normal;No
06/08/2025;2025;2,970.00;3,100.00;2,970.00;3,080.00;3,080.00;192,180,500;+;4.7619;27.192;Normal;Normal;No
07/08/2025;2025;3,100.00;3,250.00;3,070.00;3,150.00;3,150.00;222,004,300;+;2.2727;15.5186;Normal;Normal;No
08/08/2025;2025;3,160.00;3,170.00;3,020.00;3,090.00;3,090.00;102,084,600;-;-1.9048;-54.0168;Normal;Normal;No
11/08/2025;2025;3,060.00;3,070.00;2,930.00;2,940.00;2,940.00;141,894,900;-;-4.8544;38.9974;Sharp Price Decrease;Normal;No
12/08/2025;2025;2,940.00;2,950.00;2,870.00;2,900.00;2,900.00;111,654,300;-;-1.3605;-21.312;Normal;Normal;No
13/08/2025;2025;2,930.00;2,960.00;2,880.00;2,910.00;2,910.00;112,931,000;+;0.3448;1.1434;Normal;Normal;No
14/08/2025;2025;2,920.00;2,940.00;2,890.00;2,890.00;2,890.00;109,598,600;-;-0.6873;-2.9508;Normal;Normal;No
15/08/2025;2025;2,900.00;2,920.00;2,860.00;2,900.00;2,900.00;59,231,900;+;0.346;-45.9556;Normal;Normal;No
19/08/2025;2025;2,900.00;2,910.00;2,810.00;2,810.00;2,810.00;111,569,000;-;-3.1034;88.3597;Normal;Normal;No
20/08/2025;2025;2,810.00;2,840.00;2,790.00;2,840.00;2,840.00;67,288,600;+;1.0676;-39.6888;Normal;Normal;No
21/08/2025;2025;2,860.00;2,880.00;2,810.00;2,830.00;2,830.00;66,397,100;-;-0.3521;-1.3249;Normal;Normal;No
22/08/2025;2025;2,840.00;2,870.00;2,820.00;2,820.00;2,820.00;29,415,000;-;-0.3534;-55.6984;Normal;Normal;No
25/08/2025;2025;2,850.00;2,900.00;2,840.00;2,870.00;2,870.00;72,067,200;+;1.773;145.0015;Normal;Normal;No
26/08/2025;2025;2,890.00;2,920.00;2,880.00;2,880.00;2,880.00;84,364,800;+;0.3484;17.0641;Normal;Normal;No
27/08/2025;2025;2,920.00;2,990.00;2,890.00;2,960.00;2,960.00;135,734,500;+;2.7778;60.89;Normal;Normal;No
28/08/2025;2025;3,000.00;3,020.00;2,920.00;2,980.00;2,980.00;121,877,400;+;0.6757;-10.209;Normal;Normal;No
29/08/2025;2025;2,960.00;3,050.00;2,880.00;3,040.00;3,040.00;222,596,200;+;2.0134;82.6394;Normal;Normal;No
01/09/2025;2025;2,950.00;3,280.00;2,950.00;3,200.00;3,200.00;545,677,100;+;5.2632;145.1421;Normal;Normal;No
02/09/2025;2025;3,300.00;3,480.00;3,290.00;3,470.00;3,470.00;441,940,600;+;8.4375;-19.0106;Sharp Price Increase;Normal;No
03/09/2025;2025;3,520.00;3,580.00;3,360.00;3,480.00;3,480.00;393,011,500;+;0.2882;-11.0714;Normal;Normal;No
04/09/2025;2025;3,470.00;3,470.00;3,370.00;3,390.00;3,390.00;142,473,100;-;-2.5862;-63.7484;Normal;Sharp Volume Decrease;No
08/09/2025;2025;3,470.00;3,710.00;3,450.00;3,610.00;3,610.00;400,454,400;+;6.4897;181.0737;Sharp Price Increase;Sharp Volume Increase;Yes
09/09/2025;2025;3,680.00;3,930.00;3,590.00;3,660.00;3,660.00;514,308,300;+;1.385;28.4312;Normal;Normal;No
10/09/2025;2025;3,580.00;3,600.00;3,470.00;3,510.00;3,510.00;192,134,400;-;-4.0984;-62.6422;Normal;Sharp Volume Decrease;No
11/09/2025;2025;3,520.00;3,570.00;3,380.00;3,390.00;3,390.00;174,842,200;-;-3.4188;-9.0001;Normal;Normal;No
12/09/2025;2025;3,430.00;3,520.00;3,420.00;3,490.00;3,490.00;126,314,000;+;2.9499;-27.7554;Normal;Normal;No
15/09/2025;2025;3,490.00;3,530.00;3,430.00;3,490.00;3,490.00;104,996,600;0;0;-16.8765;Normal;Normal;No
16/09/2025;2025;3,550.00;3,600.00;3,500.00;3,600.00;3,600.00;150,013,900;+;3.1519;42.875;Normal;Normal;No
17/09/2025;2025;3,570.00;3,580.00;3,450.00;3,460.00;3,460.00;138,761,900;-;-3.8889;-7.5006;Normal;Normal;No
18/09/2025;2025;3,490.00;3,490.00;3,400.00;3,420.00;3,420.00;117,203,300;-;-1.1561;-15.5364;Normal;Normal;No
19/09/2025;2025;3,420.00;3,580.00;3,420.00;3,450.00;3,450.00;164,297,600;+;0.8772;40.1817;Normal;Normal;No
22/09/2025;2025;3,520.00;3,580.00;3,500.00;3,580.00;3,580.00;128,254,500;+;3.7681;-21.9377;Normal;Normal;No
23/09/2025;2025;3,650.00;3,730.00;3,600.00;3,670.00;3,670.00;212,809,600;+;2.514;65.9276;Normal;Normal;No
24/09/2025;2025;3,610.00;3,620.00;3,460.00;3,470.00;3,470.00;173,507,600;-;-5.4496;-18.4682;Sharp Price Decrease;Normal;No
25/09/2025;2025;3,350.00;3,400.00;3,150.00;3,170.00;3,170.00;400,098,200;-;-8.6455;130.594;Sharp Price Decrease;Normal;No
26/09/2025;2025;3,180.00;3,220.00;3,110.00;3,210.00;3,210.00;164,732,500;+;1.2618;-58.827;Normal;Sharp Volume Decrease;No
29/09/2025;2025;3,250.00;3,330.00;3,220.00;3,300.00;3,300.00;148,733,800;+;2.8037;-9.7119;Normal;Normal;No
30/09/2025;2025;3,340.00;3,350.00;3,150.00;3,160.00;3,160.00;209,921,800;-;-4.2424;41.1393;Normal;Normal;No
01/10/2025;2025;3,200.00;3,230.00;3,160.00;3,210.00;3,210.00;125,660,700;+;1.5823;-40.1393;Normal;Normal;No
02/10/2025;2025;3,190.00;3,200.00;3,100.00;3,110.00;3,110.00;133,099,000;-;-3.1153;5.9194;Normal;Normal;No
03/10/2025;2025;3,120.00;3,220.00;3,110.00;3,200.00;3,200.00;98,382,600;+;2.8939;-26.0831;Normal;Normal;No
06/10/2025;2025;3,260.00;3,300.00;3,180.00;3,190.00;3,190.00;111,584,900;-;-0.3125;13.4193;Normal;Normal;No
07/10/2025;2025;3,220.00;3,250.00;3,130.00;3,140.00;3,140.00;114,789,800;-;-1.5674;2.8722;Normal;Normal;No
08/10/2025;2025;3,170.00;3,380.00;3,150.00;3,330.00;3,330.00;303,472,900;+;6.051;164.3727;Sharp Price Increase;Normal;No
09/10/2025;2025;3,340.00;3,350.00;3,190.00;3,220.00;3,220.00;173,139,700;-;-3.3033;-42.9472;Normal;Normal;No
10/10/2025;2025;3,200.00;3,340.00;3,190.00;3,310.00;3,310.00;127,536,400;+;2.795;-26.339;Normal;Normal;No
13/10/2025;2025;3,310.00;3,430.00;3,290.00;3,370.00;3,370.00;199,311,000;+;1.8127;56.2777;Normal;Normal;No
14/10/2025;2025;3,440.00;3,500.00;3,230.00;3,350.00;3,350.00;322,581,200;-;-0.5935;61.8482;Normal;Normal;No
15/10/2025;2025;3,410.00;3,460.00;3,310.00;3,400.00;3,400.00;198,843,300;+;1.4925;-38.3587;Normal;Normal;No
16/10/2025;2025;3,450.00;3,540.00;3,400.00;3,430.00;3,430.00;256,647,500;+;0.8824;29.0702;Normal;Normal;No
17/10/2025;2025;3,470.00;3,530.00;3,370.00;3,450.00;3,450.00;216,427,700;+;0.5831;-15.6712;Normal;Normal;No
20/10/2025;2025;3,450.00;3,450.00;3,270.00;3,270.00;3,270.00;160,783,200;-;-5.2174;-25.7104;Sharp Price Decrease;Normal;No
